Ricness,PD,AvTD,EDGE
34,5.80149004499991,4.06301707500009,38.2854433533392
8,1.023573455,1.23534961,7.88292890787382
44,9.3739818349999,6.77101759300009,47.9640155682482
16,3.00065012,3.22314996428571,15.2094873670916
3,0.659320125,0.90520204,3.09738316550083
0,0,0,0
30,5.16818939499991,5.47305773333343,34.9513689213959
2,0.10901641,0.18963178,2.3717018777494
6,1.73159652,2.08373879,6.45425426623216
12,0.857713479999819,0.526185644000108,14.1754414145381
8,1.574314675,1.20922002333333,12.2869675118549
22,4.42053496,4.56978105,20.4112271036568
9,37.05968549,73.6182889266667,11.8511128961968
6,0.223988425,0.24465933,9.93581331203502
0,0,0,0
9,1.265899225,1.53516948,11.2255350807
5,0.362417335,0.41890649,5.75516895731633
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
16,2.3862894,2.23232237,17.5093164785057
63,12.0692108599999,8.77583577138104,77.335402535643
31,7.1308227499999,5.41715331133342,35.4277889875568
31,7.629703175,5.21833421,35.4511934132075
50,10.4873889999999,5.94318290533342,57.2390468206822
20,6.230155815,6.80719265666666,21.1077253340128
2,0.472412145,0.45528673,1.88706369999585
1,0.007027025,0.01169717,1.21321504517585
0,0,0,0
7,1.03758517,1.22494993,7.1187492238891
24,5.773090265,6.63628137333333,25.9921935324366
17,2.311462365,2.66323172666667,22.8719418630145
11,36.5996022,72.434043824,11.2460248124466
22,2.83656506999982,2.02058933400011,22.187793292024
40,8.4804519599999,7.37719176566676,44.5332784609133
27,40.1167726099999,75.7573720033334,25.5897120208496
3,0.167960715,0.20447921,3.38017642701677
3,0.21769658,0.19965485,4.30208196551263
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
3,0.212485315,0.23146563,3.12461013734309
22,2.904616155,2.53928215857143,26.806634270716
59,7.67993487999991,5.91412829871438,65.7747897209394
76,10.8863439449999,5.9734822011112,85.48598466558
4,0.40432968,0.37224025,3.77946278048836
62,9.29274442,5.34941100366667,67.6357714345198
6,2.94108885,3.63702376,5.15788683823337
46,7.66425852500003,5.83337238238117,48.211338740277
1,0.007027025,0.01169717,1.21321504517585
7,1.014221475,1.14791957,7.35368612486129
5,1.047595465,1.42400216,4.55822053557267
14,1.816111,1.30571679066667,15.5220113128467
15,4.573111105,5.38506829,17.7783730781284
10,4.129155495,4.83036575,8.46644096916235
40,45.919863525,79.5346707746667,42.2014521165635
16,1.985568235,2.29710106666667,17.8836412566874
14,2.562770885,2.42417295833333,15.7213002184024
8,0.50420017,0.326386736666667,8.00595684984431
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
1,0.035848985,0.03752072,1.07045459026073
1,0.129562465,0.15081207,0.938101503172731
2,0.311709115,0.36282818,1.89011975357132
35,8.08307864,8.72776561333333,39.4038895766858
35,4.002151575,2.73093766742857,42.3099076472244
43,4.433687615,3.297575963,49.6973289058926
11,1.69768719,1.90195540833333,11.7936248289751
46,11.13351053,8.370501979,48.8139748108118
62,10.5583579799999,8.56778581072736,71.8956797068953
77,9.98846782999991,6.01875613624251,82.3643242157263
29,3.60281685,3.11614173833333,31.6985091787085
3,0.48170163,0.2740731,2.98772575477327
1,0.004154595,0.00587774,0.695385064031898
50,10.3851668399999,9.91982288714295,49.796438994438
39,7.26526701,5.87026164944444,42.03515090038
46,9.31293639,6.221810125,52.4185561955361
71,13.9835719249999,9.62834060555565,77.8679881609945
58,42.4406222699998,5.37072846633345,63.1310290130308
43,41.56221717,5.09742493930953,44.3236537383854
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
6,0.99748484,1.32072655,6.78311312091012
9,1.160499455,1.20478037,11.980249632202
7,0.26841783,0.25187323,7.245508550388
2,0.180112265,0.20005395,1.92575107669518
1,0.197054295,0.24617554,1.16422170620583
25,3.813976265,3.07934640666667,29.0137673408209
63,9.1471172149999,7.46920963276199,74.5200626510876
115,42.9619756899999,8.412551122088,128.950800146506
122,18.0078435499999,10.2611744745611,133.718632831562
8,1.09778039,1.03062922333333,7.64405461236628
45,7.4366576499999,6.48283940914295,54.1405146991404
83,15.6269197349999,11.3170340368572,92.9981324229359
20,3.648454605,4.51024911333333,23.0720939203771
28,4.37422155,4.472086615,31.28032868722
30,7.37589104,7.10224462619047,32.2785648521337
66,12.1391892599999,9.77301795390485,70.5649699163187
139,56.2351978399999,12.4536816543796,153.768301870902
58,43.8913261799998,7.21723602328583,67.2153434164816
23,38.6093199549999,1.75206402166677,23.0256742283014
1,0.035848985,0.03752072,1.07045459026073
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
4,0.200466215,0.16707401,3.92371988156035
4,0.56680639,0.70485349,4.00904367750548
1,0.02307295,0.0259928,1.14932449268968
12,2.16283053,1.75909461333333,13.9364725222353
0,0,0,0
53,44.60314579,76.4862341733334,52.8550224295809
25,4.7062014249999,5.45436167800009,24.3815585501607
53,8.45836784999993,6.92362794566676,55.373155658346
73,47.498653265,79.3564903913334,78.0661609976351
97,15.9227325149999,9.02494819266675,105.998298262336
190,113.85058124,1053.94292663727,210.375881001381
23,5.04931261,6.412956848,24.8971978240387
45,4.70321291999991,3.67702913785723,55.2297061293821
14,1.83722489,1.853141735,15.5688311878325
35,6.061398405,5.51658364833333,34.6757289719568
16,2.720517715,2.7654574,20.2187159998225
29,8.6097200999999,9.09621485500009,32.1092942655906
86,14.9270351899999,9.5740985582858,94.9142517968096
37,44.026889855,5.30401942666667,43.9344881433482
16,37.98225433,0.537871785000013,19.7578527922682
16,3.138419375,2.10760674666667,16.837433072807
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
1,0.12313004,0.20932813,1.06039782039397
4,1.657825885,1.07403571,9.62859627429315
26,39.84814285,75.5451879847619,29.9242322372443
39,44.968705475,77.3873935966667,47.1699676719421
94,16.1234866649999,12.3917743114243,102.811034040303
104,14.6255751349999,10.0622086839719,114.376749312902
97,51.7041195949999,82.246291515262,100.316691036972
104,17.9802555849999,12.1091293118017,121.757389305545
101,18.2669285799999,15.5051963425398,105.811925027815
87,17.0523368599999,10.0244842295152,97.7936054456491
43,6.26336896,3.77604850285714,48.6420079834114
49,8.97238234999991,8.06129871166676,52.2374665864967
23,4.05184709,4.62052722133333,25.8580884676951
50,8.8660200699999,8.33726973433342,51.7699342324524
2,0.586560775,1.01851871,2.32699106634625
12,2.93205759,3.31984942666667,11.110245648328
3,0.55241822,0.36864866,2.84689665289076
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
73,7.778808415,5.63597183866667,82.6099726811042
1,0.17366819,0.24916271,1.20886085698963
12,36.92763287,72.7219340866667,12.4368428041487
9,0.979877735,0.831825691666667,8.90507138472677
94,47.0517740449999,6.66072119961181,96.3691487816006
59,10.4923880649999,10.0426654552425,62.4341100335416
169,84.1694123699999,14.2019600637675,190.301007250563
104,53.0302712549999,10.334716680788,112.036540745129
137,22.2006720099999,10.7883012351668,150.661511805079
96,19.4943707299999,11.86101940713,105.897675552017
80,12.4871168149999,7.51143085500009,86.5889475366008
68,11.7036376999999,11.135775688762,79.5606419919377
63,13.3145861299999,9.71061544745247,68.7715445460684
41,10.204038035,7.92249276866667,45.8080386146744
35,7.9447586,6.576428015,38.0163160231931
20,2.856022015,2.67437477,19.1884968212426
47,41.7009214599999,4.45330724966676,48.6642269239952
2,0.30062094,0.49456563,1.92098305927265
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
55,8.342117265,5.85345014290476,60.7279554350071
18,1.63202707,1.691430929,16.6710870984864
29,3.47867721,3.23892038355556,29.6091090054813
28,41.0591487799999,4.77467482266677,28.9091188076069
46,9.17141411999991,6.50304595238104,45.8107480395434
162,57.8118838899999,12.5206087129604,179.875024771782
85,11.5593893749999,10.7302881758183,93.0536744816123
126,52.7852476999999,9.54413571101109,147.986124820136
165,26.72136142,13.6398656539324,173.03298009978
82,12.6376898949999,7.85277630145247,87.5385673878039
56,6.53688934500003,4.67610397766688,61.4729722897845
54,9.15284537999991,7.59442994361914,57.1283348297431
29,5.51582475499981,5.59937379666677,28.3627536461408
13,2.09994229999991,2.28028711000009,14.0713033431763
36,5.845787965,4.06801884066667,38.2964890218401
33,42.011644085,76.2275272928788,37.4166580907899
17,3.316935655,2.45881578333333,19.3765541271721
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
36,6.32694712999991,6.66318965600009,45.7647101810359
58,37.080969855,6.36423283411111,65.3202102497681
55,5.97943078,5.53414996411111,56.0879503239666
131,79.0615711449999,1053.45031038914,134.984823834815
102,17.5172184449999,14.2051986406451,105.291936977489
85,47.1985986799999,7.18018752065089,91.4179683793806
52,43.3962100899999,5.30209535166676,59.698515545598
102,80.7822259749999,85.7220942340045,111.408081051003
147,49.34433579,14.9978809275863,153.899645351216
72,12.8899372099999,11.2595288317382,81.4728370916936
81,13.6213268799999,8.96327215966675,89.6514914875967
47,6.54475646999991,4.9267307855239,53.6503943485337
18,2.065494135,1.78345116166667,18.7049011325339
33,7.229177525,6.10577254619048,36.9085400804976
43,41.1510057399999,77.8941884983334,43.25486987295
26,3.74083035499991,3.32950542000009,27.8849740565404
41,9.63061584,7.64132363821428,43.3568915353835
4,0.883092845,1.58430968,4.00380278901684
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
37,7.07197061,5.83965166166667,42.8736423292136
64,9.94398673,6.68672270362745,72.4667472506553
65,38.88465107,7.45609436281818,75.1566490520019
38,33.177553515,4.63005587361905,40.0904791193848
166,49.854024125,13.1969341531046,180.613579013818
73,35.666669095,5.99653549460606,74.2845486773417
48,43.3207974,77.0500190420909,46.8783026172832
172,57.0220136499999,1051.89863034756,179.276247508668
107,15.4441434699999,12.5016621251429,108.366246262831
58,45.2432764649999,6.339535064091,63.1853598318781
162,52.1863036449999,11.3400364570632,173.488601513897
36,5.54349993999991,5.30284322666676,43.7097740284431
46,8.2531051899999,7.09721117619057,49.9998148904085
52,10.5256433849999,8.03160585500009,55.1608115882129
19,4.387809345,4.34949836333333,17.0545892868487
30,43.58560768,5.02779797000001,32.1114014974812
27,3.55408143999991,2.62500180571438,27.5648918115402
77,17.2026344599999,14.0386396909525,77.1513466848028
33,9.11249993999991,8.73705887333342,34.4403643252798
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
10,1.07678531,1.12218586833333,11.859968563554
6,0.63287797,0.65471131,5.55305553589495
32,5.016103225,3.20214275566667,34.5297540739127
101,43.48440603,9.61809070230303,112.925891538573
51,9.94879270999999,6.59330681966667,60.7434855910599
106,77.384072475,790.675393977326,109.889905269391
62,44.9098185049999,79.7000444429843,70.1204188078748
64,72.503404135,7.8335556048889,71.8566145852695
88,18.8424910549999,11.7691267324103,100.867413158303
67,15.6574934349999,9.94695484000009,79.1464770414097
25,5.62129788499999,4.403675626,27.5428090201069
15,4.02865716,3.77625627,16.1539891837526
38,6.47811329999991,6.08037071766676,37.3720879993855
18,39.4592974599998,3.19304164333345,19.9309701591016
21,42.13743591,77.78713475,22.0084994418714
48,70.0409442849999,4.5283235227144,51.6135918289792
66,12.0330348699999,9.16706797460341,62.9474748510447
89,52.5568985049999,11.8122830320304,92.5272765389264
97,53.5691739499999,82.9113017494287,101.090628878797
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
13,2.11034004,1.02239133533333,12.6708611514113
8,0.969036149999998,1.37759604,8.03512774577995
26,4.507627405,3.42607674,25.5896301233038
69,74.672605225,79.5805902309524,74.1073013672486
10,2.452982755,2.81825644333333,9.24116662307706
70,12.3068308799999,8.01169015353855,68.0530167735655
114,52.6386192699999,11.7726353685556,124.253403470562
155,54.0262170049999,1051.32202127337,164.501005195885
39,42.3390170949999,78.2712803800001,42.413082425241
99,18.7824483849999,12.0848785515001,118.505011228558
76,14.4377271849999,8.96913833136373,86.6157712448746
72,13.4698969299999,9.98621731733343,76.5555790824484
66,44.8547508,78.8512138576667,69.3603939747221
48,44.2153572449999,6.328129614762,50.1845495590104
27,40.6826707349999,5.0333049300001,31.0941347658586
40,44.9103285049999,78.0618752265557,39.7200280752577
36,7.70948285999993,5.11030479666676,38.0521379734477
33,6.780493495,6.61003373066667,32.2048099237443
61,14.344958265,10.0845993077273,68.5766242213915
9,1.59989413,0.67587906,11.1541507022814
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
19,3.081307515,2.94925624,21.1196562518233
0,0,0,0
6,1.53615709,1.97809192833333,5.62209220405827
13,0.6630492,0.353412206333333,12.2267190848646
89,10.8026290749999,1569.0506287446,92.27945673699
66,10.9917481949999,8.5511057115239,70.6772793036612
79,46.075943225,6.21034509242434,84.7494911559544
77,12.6482307699999,7.55346791497628,84.1225052853914
21,4.28796113999991,4.48387008266676,20.4870489685746
113,80.3726473399999,10.4151242255152,118.461126228085
75,48.3508965499999,9.81152602033343,76.0968256270806
43,43.4806501299999,77.2349151400001,40.9313629807093
107,19.5735364249999,11.721692968635,112.550051935948
46,9.94498334,7.80921233622222,46.1106461329071
33,6.50832498499991,5.25921588000009,35.1210863334406
46,12.4951117699999,9.20548603857152,51.2103007984809
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
3,1.020407205,0.90833458,3.41241546711555
